year,title,artist,winner,nominee,workers,category,updated_at,published_at,artist_list
1996,39th annual grammy awards 1996,tony bennett,1,here's to the ladies,phil ramone producer dae bennett engineermixer,Best Traditional Rb Vocal Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['tony bennett']
1996,39th annual grammy awards 1996,sheryl crow,1,if it makes you happy,bill bottrell producer,Best Female Country Vocal Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['sheryl crow']
1996,39th annual grammy awards 1996,beck,1,where it's at,beck greg kurstin producers julian burg serban ghenea david greenbaum john hanes greg kurstin florian lagatta cole mgn alex pasco jesse shatkin darrel thorp cassidy turbin engineersmixers,Best Female Rock Vocal Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['beck']
1996,39th annual grammy awards 1996,dave matthews band,1,so much to say,,Best Pop Performance By A Duo Or Group With Vocal,2019-09-10 01:06:11,2017-11-28 00:03:45,['dave matthews band']
1996,39th annual grammy awards 1996,the smashing pumpkins,1,bullet with butterfly wings,,Best Hard Rockmetal Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['the smashing pumpkins']
1996,39th annual grammy awards 1996,rage against the machine,1,tire me,,Best Metal Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['rage against the machine']
1996,39th annual grammy awards 1996,jimmie vaughan eric clapton bonnie raitt robert cray bb king buddy guy dr john art neville,1,srv shuffle,,Best Pop Instrumental Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['jimmie vaughan eric clapton bonnie raitt robert cray bb king buddy guy dr john art neville']
1996,39th annual grammy awards 1996,give me one reason,1,give me one reason,tracy chapman songwriter tracy chapman,Best Rock Song,2019-09-10 01:06:11,2017-11-28 00:03:45,['give me one reason']
1996,39th annual grammy awards 1996,sheryl crow,1,sheryl crow,bill bottrell producer,Best Rock Album,2019-09-10 01:06:11,2017-11-28 00:03:45,['sheryl crow']
1996,39th annual grammy awards 1996,beck,1,odelay,beck greg kurstin producers julian burg serban ghenea david greenbaum john hanes greg kurstin florian lagatta cole mgn alex pasco jesse shatkin darrel thorp cassidy turbin engineersmixers,Best Alternative Music Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['beck']
1996,39th annual grammy awards 1996,toni braxton,1,you're makin' me high,,Best Male Pop Vocal Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['toni braxton']
1996,39th annual grammy awards 1996,luther vandross,1,your secret love,luther vandross producer ray bardani engineermixer,Best Female Rb Vocal Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['luther vandross']
1996,39th annual grammy awards 1996,fugees,1,killing me softly with his song,,Best Country Performance By A Duo Or Group With Vocal,2019-09-10 01:06:11,2017-11-28 00:03:45,['fugees']
1996,39th annual grammy awards 1996,exhale shoop shoop,1,exhale shoop shoop,babyface songwriter whitney houston,Best Rhythm Blues Song,2019-09-10 01:06:11,2017-11-28 00:03:45,['exhale shoop shoop']
1996,39th annual grammy awards 1996,the tony rich project,1,words,,Best Rock Album,2019-09-10 01:06:11,2017-11-28 00:03:45,['the tony rich project']
1996,39th annual grammy awards 1996,ll cool j,1,hey lover,,Best Rap Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['ll cool j']
1996,39th annual grammy awards 1996,bone thugs-n-harmony,1,tha crossroads,,Best Rap Performance By A Duo Or Group,2019-09-10 01:06:11,2017-11-28 00:03:45,['bone thugsnharmony']
1996,39th annual grammy awards 1996,fugees,1,the score,,Best Rb Album,2019-09-10 01:06:11,2017-11-28 00:03:45,['fugees']
1996,39th annual grammy awards 1996,leann rimes,1,blue,,Best Female Rb Vocal Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['leann rimes']
1996,39th annual grammy awards 1996,vince gill,1,worlds apart,vince gill john n hobbs justin niebank producers,Best Female Country Vocal Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['vince gill']
1996,39th annual grammy awards 1996,brooks dunn,1,my maria,,Best Country Vocal Performance By A Duo Or Group,2019-09-10 01:06:11,2017-11-28 00:03:45,['brooks dunn']
1996,39th annual grammy awards 1996,vince gill featuring alison krauss union station,1,high lonesome sound,,Best Pop Collaboration With Vocals,2019-09-10 01:06:11,2017-11-28 00:03:45,"['alison krauss union station', 'featuring', 'vince gill']"
1996,39th annual grammy awards 1996,chet atkins,1,jam man,,Best Rock Instrumental Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['chet atkins']
1996,39th annual grammy awards 1996,leann rimes,1,blue,bill mack songwriter leann rimes,Best Country Song,2019-09-10 01:06:11,2017-11-28 00:03:45,['leann rimes']
1996,39th annual grammy awards 1996,lyle lovett,1,the road to ensenada,,Best Country Album,2019-09-10 01:06:11,2017-11-28 00:03:45,['lyle lovett']
1996,39th annual grammy awards 1996,various artists,1,true life blues - the songs of bill monroe,jerry salley producer,Best Bluegrass Album,2019-09-10 01:06:11,2017-11-28 00:03:45,['various artists']
1996,39th annual grammy awards 1996,enya,1,the memory of trees,nicky ryan producer nicky ryan engineermixer,Best New Age Album,2019-09-10 01:06:11,2017-11-28 00:03:45,['enya']
1996,39th annual grammy awards 1996,wayne shorter,1,high life,robert sadin producer dave darlington robert sadin engineersmixers,Best Contemporary Jazz Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['wayne shorter']
1996,39th annual grammy awards 1996,cassandra wilson,1,new moon daughter,cassandra wilson producer,Best Jazz Vocal Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['cassandra wilson']
1996,39th annual grammy awards 1996,,1,cabin fever,michael brecker soloist,Best Jazz Instrumental Album,2019-09-10 01:06:11,2017-11-28 00:03:45,[]
1996,39th annual grammy awards 1996,michael brecker,1,tales from the hudson,michael brecker gil goldstein pat metheny steven rodby producers,Best Jazz Instrumental Album Individual Or Group,2019-09-10 01:06:11,2017-11-28 00:03:45,['michael brecker']
1996,39th annual grammy awards 1996,grover mitchell,1,live at manchester craftsmen's guild,,Best Large Jazz Ensemble Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['grover mitchell']
1996,39th annual grammy awards 1996,paquito d'rivera,1,portraits of cuba,,Best Latin Jazz Performance,2019-09-10 01:06:11,2017-11-28 00:03:45,['paquito drivera']
1996,39th annual grammy awards 1996,dc talk,1,jesus freak,,Best Rock Or Rap Gospel Album,2019-09-10 01:06:11,2017-11-28 00:03:45,['dc talk']
